evaluation,official_delay_weeks,model,horizon,country,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,2,CHN,202.0,0.46525368486183905,0.6997358332731642,1.2446626175952062,0.7500408800364251,0.7976041856964329,0.4158415841584158,0.693069306930693,0.9752475247524752,0.6616308368495705,1.2129669885905543,9.041368406589863
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,2,USA,1010.0,0.14576666475346065,0.19204385313853883,0.32959872607311347,0.9161339069961507,0.9595786000153219,0.6524752475247525,0.9514851485148514,0.999009900990099,0.3743541913195795,1.4408255141366892,3.033734053667436
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,3,CHN,202.0,0.5952028438532218,0.8679759837023796,1.5619610584478518,0.600241431477558,0.6936200341550123,0.4158415841584158,0.7772277227722773,0.9900990099009901,0.8780938565739866,1.9151368589605124,12.414716094984291
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,3,USA,1010.0,0.19040308880075632,0.256011104328538,0.4311509495912635,0.8622028960550638,0.9307578213215358,0.6861386138613862,0.9554455445544554,1.0,0.5366573087754554,1.8615922094865665,3.6665548728982795
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,4,CHN,202.0,0.7142772915154555,1.0731214624765524,1.8434522444644417,0.4429190348132002,0.5604790999041442,0.400990099009901,0.7920792079207921,0.9851485148514851,1.0256916500560638,3.5973792223671865,11.96950755865471
rolling_window_cv,0,bioepi_sgq_lstm_full_raw,4,USA,1010.0,0.2537117947946606,0.36725188317613255,0.5994494987415525,0.7927072799509141,0.8872326573544858,0.602970297029703,0.9623762376237623,0.999009900990099,0.613979201463808,2.53411657164455,4.210532345739412
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,1,CHN,202.0,0.28771995104103687,0.4418887092289321,0.7686118003678325,0.9070377899478864,0.9078525785937701,0.43564356435643564,0.7722772277227723,0.8712871287128713,0.42936412848638444,1.0159404388011248,1.6495390529101763
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,1,USA,1010.0,0.08551433607961598,0.11921514982261935,0.20746217633967,0.9659562548827575,0.9821371792889175,0.6851485148514852,0.9742574257425742,1.0,0.2645999682916061,0.8285320231269616,2.1341582749489545
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,2,CHN,202.0,0.47702825897581663,0.7227228466250893,1.2658797330778628,0.7491824443382099,0.8044464141584867,0.44554455445544555,0.7227722772277227,0.9752475247524752,0.6452007740871344,1.3406695146649539,8.74138810293654
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,2,USA,1010.0,0.13869425171547906,0.1867680066119519,0.32644971448024773,0.9162545101675927,0.9584296841544181,0.7603960396039604,0.9722772277227723,1.0,0.4400566853274209,1.4433257232369583,3.242510255475444
rolling_window_cv,0,bioepi_sgq_lstm_no_digital,3,CHN,202.0,0.6162772868562445,0.9208456191048698,1.6105739568016075,0.5853436245366628,0.6870602719804745,0.4207920792079208,0.7871287128712872,0.995049504950495,0.8509171375304099,2.568526126577934,12.46893705323
